x,y,isovist,a_index
27.375999999999998,11.721,3.1409584e8,0.78518677
27.519999999999996,11.721,3.1409587e8,0.78515625
27.663999999999994,11.721,3.140958e8,0.78486633
27.807999999999996,11.721,3.1409578e8,0.78523254
27.951999999999998,11.721,3.1409568e8,0.78515625
28.815999999999995,11.721,3.1409574e8,0.7852936
28.959999999999997,11.721,3.1409574e8,0.78578186
29.103999999999996,11.721,3.1409574e8,0.7850647
29.247999999999998,11.721,3.1409578e8,0.7849884
29.391999999999996,11.721,3.1409578e8,0.7852783
29.535999999999994,11.721,3.140958e8,0.785141
29.679999999999996,11.721,3.140958e8,0.7852783
29.823999999999998,11.721,3.140958e8,0.78575134
29.967999999999996,11.721,3.1409574e8,0.7856903
30.111999999999995,11.721,3.1409574e8,0.78564453
30.255999999999997,11.721,3.1409568e8,0.785202
30.4,11.721,3.1409574e8,0.7853546
30.543999999999997,11.721,3.1409578e8,0.78533936
30.687999999999995,11.721,3.1409574e8,0.78538513
30.831999999999994,11.721,3.140958e8,0.7854004
30.975999999999996,11.721,3.140958e8,0.78515625
31.119999999999997,11.721,3.1409574e8,0.7849884
31.263999999999996,11.721,3.140958e8,0.7858887
31.407999999999994,11.721,3.1409574e8,0.78538513
31.551999999999996,11.721,3.140958e8,0.7856293
31.695999999999998,11.721,3.1409574e8,0.78541565
31.839999999999996,11.721,3.1409574e8,0.7848358
32.70399999999999,11.721,3.1409578e8,0.7855377
32.848,11.721,3.140958e8,0.7851105
32.99199999999999,11.721,3.1409578e8,0.7855072
33.135999999999996,11.721,3.140958e8,0.7852783
33.279999999999994,11.721,3.1409574e8,0.78585815
33.42399999999999,11.721,3.1409574e8,0.7854614
33.568,11.721,3.1409574e8,0.785614
33.711999999999996,11.721,3.1409578e8,0.78541565
33.855999999999995,11.721,3.1409574e8,0.7853546
34.0,11.721,3.1409574e8,0.7854004
34.14399999999999,11.721,3.140958e8,0.78585815
34.288,11.721,3.140958e8,0.78500366
34.431999999999995,11.721,3.140958e8,0.7856598
34.57599999999999,11.721,3.140958e8,0.78526306
34.72,11.721,3.140958e8,0.7856598
34.86399999999999,11.721,3.1409578e8,0.7848816
35.007999999999996,11.721,3.1409584e8,0.7853241
35.151999999999994,11.721,3.1409578e8,0.785202
35.29599999999999,11.721,3.1409578e8,0.78533936
35.44,11.721,3.1409574e8,0.78538513
35.583999999999996,11.721,3.1409574e8,0.78518677
35.727999999999994,11.721,3.140958e8,0.78567505
36.592,11.721,3.1409574e8,0.78512573
36.73599999999999,11.721,3.1409574e8,0.7853241
36.879999999999995,11.721,3.1409574e8,0.7852936
37.023999999999994,11.721,3.140958e8,0.78544617
37.16799999999999,11.721,3.140958e8,0.7853699
37.312,11.721,3.1409578e8,0.7850189
37.455999999999996,11.721,3.1409574e8,0.7852936
37.599999999999994,11.721,3.140958e8,0.78538513
37.74399999999999,11.721,3.140958e8,0.78582764
37.88799999999999,11.721,3.140958e8,0.785614
38.032,11.721,3.1409574e8,0.7851105
38.175999999999995,11.721,3.1409584e8,0.7853699
38.31999999999999,11.721,3.1409578e8,0.78544617
38.464,11.721,3.140958e8,0.78515625
38.60799999999999,11.721,3.1409578e8,0.7853546
38.751999999999995,11.721,3.140958e8,0.7852936
38.895999999999994,11.721,3.1409578e8,0.7851105
39.03999999999999,11.721,3.1409584e8,0.7855072
39.184,11.721,3.140958e8,0.7854614
39.32799999999999,11.721,3.1409574e8,0.78570557
39.471999999999994,11.721,3.1409578e8,0.78526306
39.61599999999999,11.721,3.1409578e8,0.78596497
40.47999999999999,11.721,3.140958e8,0.78556824
40.623999999999995,11.721,3.1409574e8,0.78533936
40.767999999999994,11.721,3.140958e8,0.7849426
40.91199999999999,11.721,3.140958e8,0.7855072
41.056,11.721,3.140958e8,0.7853546
41.19999999999999,11.721,3.1409578e8,0.785202
41.343999999999994,11.721,3.1409574e8,0.785553
41.48799999999999,11.721,3.1409578e8,0.7853546
41.63199999999999,11.721,3.140958e8,0.7854309
41.775999999999996,11.721,3.140958e8,0.78523254
41.919999999999995,11.721,3.1409578e8,0.78489685
42.06399999999999,11.721,3.1409574e8,0.78523254
42.20799999999999,11.721,3.140958e8,0.78593445
42.35199999999999,11.721,3.1409578e8,0.7847748
42.495999999999995,11.721,3.1409574e8,0.7855072
42.63999999999999,11.721,3.1409574e8,0.7852478
42.78399999999999,11.721,3.140958e8,0.78541565
42.928,11.721,3.1409574e8,0.7857361
43.07199999999999,11.721,3.140958e8,0.78570557
43.215999999999994,11.721,3.140958e8,0.78518677
43.35999999999999,11.721,3.1409578e8,0.78512573
43.50399999999999,11.721,3.140958e8,0.78523254
43.647999999999996,11.721,3.140958e8,0.78593445
43.79199999999999,11.721,3.1409578e8,0.7859955
43.93599999999999,11.721,3.140958e8,0.78541565
44.07999999999999,11.721,3.1409574e8,0.78570557
16.144,11.828000000000001,3.1409574e8,0.78538513
16.288,11.828000000000001,3.140957e8,0.785347
17.008,11.828000000000001,3.140958e8,0.78510284
17.152,11.828000000000001,3.140958e8,0.78530884
17.296,11.828000000000001,3.1409578e8,0.78530884
17.439999999999998,11.828000000000001,3.1409578e8,0.78528595
